obligor_id,obligor_name,group_id,group_name,country,sector,as_of_date,rating_numeric,rating_band,prev_rating,rating_change,is_upgrade,is_downgrade,risk_score,leverage,interest_coverage,ebitda_margin,days_past_due,exposure_at_default,is_watchlist,is_default
67,Obligor_0067,13,Group_013,FR,Real Estate,2022-06-30,5,Sub_IG,6.0,-1.0,1,0,0.5,4.305570767468793,3.0519905051027694,0.12034242105116794,1,0.26327725619614833,0,0
67,Obligor_0067,13,Group_013,FR,Real Estate,2022-09-30,5,Sub_IG,5.0,0.0,0,0,0.5,3.3678855921487916,3.8823177320427558,0.13686183206932462,0,1.3134881508526957,0,0
67,Obligor_0067,13,Group_013,FR,Real Estate,2022-12-30,5,Sub_IG,5.0,0.0,0,0,0.5,3.2997252013601637,3.042081744906154,0.21775293065630782,1,0.9484574858714774,0,0
67,Obligor_0067,13,Group_013,FR,Real Estate,2023-03-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.977431425209064,2.646760997256866,0.09610101277618205,2,0.17916383132781663,0,0
67,Obligor_0067,13,Group_013,FR,Real Estate,2023-06-30,6,Sub_IG,5.0,1.0,0,1,0.6,4.236138551967294,3.4144968860886564,0.10734310367028817,2,0.2858983070244503,0,0
67,Obligor_0067,13,Group_013,FR,Real Estate,2023-09-30,7,Sub_IG,6.0,1.0,0,1,0.7,4.488292061092211,1.7509049977464812,0.20357504146993244,2,0.3425412513133129,0,0
67,Obligor_0067,13,Group_013,FR,Real Estate,2023-12-30,8,Watchlist,7.0,1.0,0,1,0.8,4.21565023843233,4.493784089832048,0.16920437806323294,6,0.08606282496374214,1,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2020-03-30,7,Sub_IG,,,0,0,0.7,4.099578242245502,1.4624862871686286,0.06830009920785671,6,0.27555687902525045,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2020-06-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.668631502843848,3.1838273642292627,0.15777233201802396,4,0.6129545120699259,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2020-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,3.6613435569131743,3.0502393325596495,0.16562015007315073,4,0.3794498900035569,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2020-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.579996926065666,2.9614756807223674,0.13378770483523275,7,1.0766885651065818,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2021-03-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.45775613659459,4.383393396023429,0.06534025353362204,7,0.5850613060700509,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2021-06-30,8,Watchlist,7.0,1.0,0,1,0.8,3.1064549108388255,0.1,0.08622478032672645,7,1.179050890991735,1,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2021-09-30,7,Sub_IG,8.0,-1.0,1,0,0.7,3.3210816853460203,3.3117321054889084,0.09260190566823878,4,0.7025300646571486,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2021-12-30,6,Sub_IG,7.0,-1.0,1,0,0.6,4.6729269730521406,2.9266225026222994,0.15844545039057922,1,0.39974127069988113,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2022-03-30,6,Sub_IG,6.0,0.0,0,0,0.6,5.154777511562604,3.7839757955138733,0.11052818517458647,1,0.21521310568886287,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2022-06-30,7,Sub_IG,6.0,1.0,0,1,0.7,4.057075088902223,2.95468227581826,0.11076001588335688,6,0.19441854371084502,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2022-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,3.001231569468823,2.824979620253532,0.09390027344159313,5,0.5487083917120416,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2022-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.402346921758527,1.692685334278285,0.046077457503205244,6,0.8390406374147775,0,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2023-03-30,8,Watchlist,7.0,1.0,0,1,0.8,4.032254393659834,1.9268624995894417,0.24575482267061627,7,0.48881618642613744,1,0
68,Obligor_0068,60,Group_060,IT,Manufacturing,2023-06-30,10,Default,8.0,2.0,0,1,1.0,4.7471275599506715,5.131509881952745,0.120139581094438,9,0.6032813399938225,0,1
68,Obligor_0068,60,Group_060,IT,Manufacturing,2023-09-30,10,Default,10.0,0.0,0,0,1.0,5.223331410623844,2.593102095942694,0.17360065294032645,5,0.7131864480878388,0,1
68,Obligor_0068,60,Group_060,IT,Manufacturing,2023-12-30,10,Default,10.0,0.0,0,0,1.0,4.53349663966247,3.0525931743720456,0.04421974525485152,10,0.3331393184507887,0,1
69,Obligor_0069,7,Group_007,US,Transport,2020-03-30,5,Sub_IG,,,0,0,0.5,3.3867091909899636,3.148103176376843,0.2159357262910422,0,0.6151565902127663,0,0
69,Obligor_0069,7,Group_007,US,Transport,2020-06-30,5,Sub_IG,5.0,0.0,0,0,0.5,3.3995398652051376,2.644390631423441,0.12017630932927276,0,0.6441245497439264,0,0
69,Obligor_0069,7,Group_007,US,Transport,2020-09-30,5,Sub_IG,5.0,0.0,0,0,0.5,5.300549992649378,4.276427774447986,0.1665137306537766,0,0.20342794417652596,0,0
69,Obligor_0069,7,Group_007,US,Transport,2020-12-30,4,Investment_Grade,5.0,-1.0,1,0,0.4,4.611729511897697,1.896281730852249,0.1975875118071079,0,0.4964356781749283,0,0
69,Obligor_0069,7,Group_007,US,Transport,2021-03-30,5,Sub_IG,4.0,1.0,0,1,0.5,4.402162138432027,2.8492615006219477,0.21554718403814307,0,0.5916660274335714,0,0
69,Obligor_0069,7,Group_007,US,Transport,2021-06-30,5,Sub_IG,5.0,0.0,0,0,0.5,2.469496741985804,3.145424545262699,0.13768104623677904,0,0.5738679485796853,0,0
69,Obligor_0069,7,Group_007,US,Transport,2021-09-30,6,Sub_IG,5.0,1.0,0,1,0.6,4.604734326538911,4.144989103368654,0.08178270464598049,1,0.5354242168242651,0,0
69,Obligor_0069,7,Group_007,US,Transport,2021-12-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.566940145886629,3.61371271362131,0.1312613036773222,3,0.7659251004268676,0,0
69,Obligor_0069,7,Group_007,US,Transport,2022-03-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.305306801870384,2.727100271367391,0.16155239324505005,0,2.062082527727262,0,0
69,Obligor_0069,7,Group_007,US,Transport,2022-06-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.381097093431683,3.5689730121023455,0.10520598605827582,2,0.5068346852378285,0,0
69,Obligor_0069,7,Group_007,US,Transport,2022-09-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.936044747381082,2.896848161023324,0.110844528210346,1,1.3387571612303244,0,0
69,Obligor_0069,7,Group_007,US,Transport,2022-12-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.598556143015641,4.270037758934325,0.0545863352114251,1,0.13476353120791795,0,0
69,Obligor_0069,7,Group_007,US,Transport,2023-03-30,7,Sub_IG,6.0,1.0,0,1,0.7,3.9238814188098416,3.136156722077083,0.07509174254853188,9,0.48886912521139003,0,0
69,Obligor_0069,7,Group_007,US,Transport,2023-06-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.409285250158781,4.636442804766293,0.14621493083045475,9,0.14676780722189178,0,0
69,Obligor_0069,7,Group_007,US,Transport,2023-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.911249851840839,2.62220567266956,0.16809712674220884,9,0.31043730415820014,0,0
69,Obligor_0069,7,Group_007,US,Transport,2023-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.441616423952354,4.125395232859673,0.17908780324846588,3,1.4425239663629228,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2020-03-30,4,Investment_Grade,,,0,0,0.4,4.6779994223748265,3.890413993695188,0.2617977341736656,1,0.7755228175620631,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2020-06-30,3,Investment_Grade,4.0,-1.0,1,0,0.3,3.876977089788076,3.4027563491076678,0.23040815471734463,2,0.4773560488760475,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2020-09-30,3,Investment_Grade,3.0,0.0,0,0,0.3,4.127045865701481,6.701574515484019,0.1483989506807616,1,0.9845858518795573,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2020-12-30,3,Investment_Grade,3.0,0.0,0,0,0.3,4.174980452894232,5.40970882436334,0.10921610781380717,0,0.5278061423695685,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2021-03-30,2,Investment_Grade,3.0,-1.0,1,0,0.2,2.653322107685896,4.634323293179914,0.15119271453187155,2,0.3347886539572744,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2021-06-30,2,Investment_Grade,2.0,0.0,0,0,0.2,3.4349902247496753,5.165996349810396,0.1364420274042042,0,0.13462975572771754,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2021-09-30,2,Investment_Grade,2.0,0.0,0,0,0.2,3.167351868536725,3.317981301697008,0.17229415382841218,3,0.5954854490340676,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2021-12-30,2,Investment_Grade,2.0,0.0,0,0,0.2,4.130692196364955,3.3531884873489113,0.20854714869940666,2,0.22518762153947472,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2022-03-30,2,Investment_Grade,2.0,0.0,0,0,0.2,3.7242631326928173,5.514090286827546,0.18798829315637905,0,0.43885040859515295,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2022-06-30,2,Investment_Grade,2.0,0.0,0,0,0.2,3.2682512765260867,4.40479737875012,0.24279776513752171,1,0.4087713597223961,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2022-09-30,3,Investment_Grade,2.0,1.0,0,1,0.3,2.702704017590136,3.9441824447987863,0.1757762967957676,0,0.3393875175095601,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2022-12-30,3,Investment_Grade,3.0,0.0,0,0,0.3,2.4821641675156214,3.8120623050393427,0.09222010291866051,1,0.553721466521198,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2023-03-30,3,Investment_Grade,3.0,0.0,0,0,0.3,3.8172398339614677,4.2520674354691135,0.12750039749572445,0,1.5641721781906832,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2023-06-30,2,Investment_Grade,3.0,-1.0,1,0,0.2,2.897951125936578,4.145750588448708,0.18412875937235956,1,0.49720405605257056,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2023-09-30,3,Investment_Grade,2.0,1.0,0,1,0.3,4.066288527668063,2.0678592231285737,0.1674334834809327,0,0.4164093810542326,0,0
70,Obligor_0070,57,Group_057,IT,Retail,2023-12-30,3,Investment_Grade,3.0,0.0,0,0,0.3,2.4498018144466416,5.515875266828301,0.22141262145117804,3,0.3779541626001089,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2020-03-30,4,Investment_Grade,,,0,0,0.4,4.915065838746223,3.689439638161214,0.14835190700389028,1,0.44896890776552967,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2020-06-30,4,Investment_Grade,4.0,0.0,0,0,0.4,4.264704862952172,5.631528629638028,0.1391798595009802,0,0.9294964905773299,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2020-09-30,5,Sub_IG,4.0,1.0,0,1,0.5,4.069429562984409,1.7378037238257367,0.06130086681723428,2,0.04206336276904766,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2020-12-30,5,Sub_IG,5.0,0.0,0,0,0.5,5.178141255481912,1.7338806774029916,0.09966385451256082,3,0.36875688203967694,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2021-03-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.6638925539547955,3.224586464482761,0.1554386096722665,1,0.08652406387351533,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2021-06-30,5,Sub_IG,5.0,0.0,0,0,0.5,3.6674977329680694,4.477527318539631,0.1504826922619892,1,0.3167548943644561,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2021-09-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.05430341684483,2.280332778472557,0.16974432521998795,4,0.4597570153230988,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2021-12-30,6,Sub_IG,5.0,1.0,0,1,0.6,2.825007990129678,1.94152194467459,0.15452899832413142,0,0.8977515437324514,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2022-03-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.944933217384196,3.571952338710406,0.1263315052340277,1,0.7594098865270613,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2022-06-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.9928338254057945,2.887126333381282,0.08191525495317946,0,1.1352622623301212,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2022-09-30,6,Sub_IG,6.0,0.0,0,0,0.6,2.815942608332713,3.7440799110952447,0.13202861031191693,1,0.3459916013410297,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2022-12-30,5,Sub_IG,6.0,-1.0,1,0,0.5,3.172713001413706,3.205050196752599,0.1377877334700756,1,0.2326256693301997,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2023-03-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.609638433914586,3.8851372828049833,0.20859108522238065,1,0.2932261418866773,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2023-06-30,5,Sub_IG,5.0,0.0,0,0,0.5,5.129661900525307,4.866133238946735,0.20640933573508796,3,0.694387469674143,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2023-09-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.0142978632426605,2.2824532082440037,0.11606103199070786,4,1.1753312745262827,0,0
71,Obligor_0071,36,Group_036,BR,Manufacturing,2023-12-30,5,Sub_IG,5.0,0.0,0,0,0.5,3.3125640606049744,4.684787013816127,0.10890390688101789,0,0.5973778772882317,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2020-03-30,4,Investment_Grade,,,0,0,0.4,2.805475217224629,2.0958525313266785,0.08031578810810423,1,0.3141365715869778,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2020-06-30,4,Investment_Grade,4.0,0.0,0,0,0.4,4.790230232698776,4.409336573836615,0.13975560319139987,1,0.16860037548220594,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2020-09-30,4,Investment_Grade,4.0,0.0,0,0,0.4,4.114627444913059,5.219269169363041,0.12428964042878837,1,0.3751402024868112,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2020-12-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.5689022655486777,3.2759319763472696,0.27836632983337795,1,0.7117644476299925,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2021-03-30,3,Investment_Grade,4.0,-1.0,1,0,0.3,3.2022097497471216,4.744555114191694,0.10023103197969488,0,0.18290755980833273,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2021-06-30,4,Investment_Grade,3.0,1.0,0,1,0.4,4.2702807464135395,3.3129068430504587,0.1509290494230162,3,1.7907729213830568,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2021-09-30,4,Investment_Grade,4.0,0.0,0,0,0.4,4.251022945849952,4.385381134126975,0.1158569645536959,1,0.3840573678316917,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2021-12-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.1723909105808383,1.5415006436904517,0.1492308528146179,1,0.8936855130448781,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2022-03-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.0003392563693403,3.9621566640874146,0.13133019124443257,3,0.20896375081449292,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2022-06-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.035668113000554,4.195390963843463,0.1885748510739146,0,0.32023873629901556,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2022-09-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.4722427936679505,5.144681951073109,0.1700159060713975,2,1.1213214085071292,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2022-12-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.317150182492071,4.7252555412798145,0.18690325469086672,0,0.1935095994027605,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2023-03-30,4,Investment_Grade,4.0,0.0,0,0,0.4,4.932664412718696,3.638763947602494,0.11039982465716161,1,0.6504179250867418,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2023-06-30,4,Investment_Grade,4.0,0.0,0,0,0.4,3.4473535644183926,4.068064797948641,0.20196516002126336,4,0.2407902660103004,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2023-09-30,4,Investment_Grade,4.0,0.0,0,0,0.4,2.9252334864351894,2.3538835750937075,0.12391498494911882,0,0.23346570812875006,0,0
72,Obligor_0072,45,Group_045,DE,Utilities,2023-12-30,3,Investment_Grade,4.0,-1.0,1,0,0.3,2.764551791370331,5.744074938040169,0.08568764477092433,1,0.41919268817867805,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2020-03-30,4,Investment_Grade,,,0,0,0.4,3.6712198792708834,4.491159398322071,0.13890548048158755,1,0.27849140582339665,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2020-06-30,4,Investment_Grade,4.0,0.0,0,0,0.4,2.5245131139148116,1.939099230789239,0.15366827637735758,0,0.5482603786129012,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2020-09-30,5,Sub_IG,4.0,1.0,0,1,0.5,3.9579155002963224,3.7459870481281543,0.07751293410667198,0,0.37486498515723776,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2020-12-30,5,Sub_IG,5.0,0.0,0,0,0.5,3.064653349662905,3.8223404444779643,0.18367978265487508,1,0.2645020731355462,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2021-03-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.811027256719191,2.7260561041371396,0.09944199399287054,0,0.38806409366596634,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2021-06-30,5,Sub_IG,5.0,0.0,0,0,0.5,4.081593644469361,3.5968655356261783,0.09730210848150098,1,1.2823818210789484,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2021-09-30,6,Sub_IG,5.0,1.0,0,1,0.6,5.684716521072711,2.3255198016852825,0.13199795768465217,2,0.23002100232529143,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2021-12-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.040259594348453,1.7954024272934168,0.1748651895328056,0,0.20919346531561683,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2022-03-30,7,Sub_IG,6.0,1.0,0,1,0.7,2.2077793162208224,2.286653017375947,0.06320883488016604,10,0.22113892912909017,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2022-06-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.420376840249343,3.0715902591392847,0.17103141354462265,4,0.22488922206721537,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2022-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.7513462109339475,3.828331733376234,0.01603167352998551,7,0.2328591735406515,0,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2022-12-30,8,Watchlist,7.0,1.0,0,1,0.8,5.059835515272471,2.669818450871518,0.1325333982419533,8,0.17438925536723712,1,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2023-03-30,8,Watchlist,8.0,0.0,0,0,0.8,3.8981914871791656,3.5380913689397078,0.05951529155904428,6,0.8194347914582215,1,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2023-06-30,8,Watchlist,8.0,0.0,0,0,0.8,4.570006361083228,3.248703077704051,0.0760724690472519,5,0.4998718770930852,1,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2023-09-30,8,Watchlist,8.0,0.0,0,0,0.8,4.730522612594962,1.5646019541621419,0.20289437581453218,8,0.4274393290228898,1,0
73,Obligor_0073,20,Group_020,BR,Manufacturing,2023-12-30,8,Watchlist,8.0,0.0,0,0,0.8,4.433525567675732,3.2411030370418965,0.06659186844453163,2,2.37544886343205,1,0
74,Obligor_0074,65,Group_065,BR,TMT,2020-03-30,4,Investment_Grade,,,0,0,0.4,2.5859460223225685,4.468743402621395,0.1451878199123894,1,0.6696687017188363,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2020-06-30,4,Investment_Grade,4.0,0.0,0,0,0.4,5.738084433781338,5.541801047436961,0.09466444462645537,1,5.324529052608413,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2020-09-30,5,Sub_IG,4.0,1.0,0,1,0.5,4.5850804664797575,3.910654361335652,0.17845944080047924,1,1.0940065043717493,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2020-12-30,6,Sub_IG,5.0,1.0,0,1,0.6,4.494408832914277,1.965325952187467,0.15244713834504764,2,0.1891038600597743,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2021-03-30,7,Sub_IG,6.0,1.0,0,1,0.7,5.319719934709785,2.3459192036597747,0.15149009313853345,7,0.17391916951525543,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2021-06-30,6,Sub_IG,7.0,-1.0,1,0,0.6,4.650934547727189,1.3474428652405397,0.18854346792738824,0,0.3084490538122738,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2021-09-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.72595798394421,3.7104775188058,0.11510951139256405,0,0.3454906977436264,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2021-12-30,6,Sub_IG,6.0,0.0,0,0,0.6,5.074847930472383,4.853967540778042,0.1857253784901518,1,1.0815637976869599,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2022-03-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.796551204604611,0.8088525101504631,0.20649530409750294,0,0.33170359630104373,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2022-06-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.7524999278801587,4.896230342523574,0.1462222669165607,1,0.4093741200902476,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2022-09-30,7,Sub_IG,6.0,1.0,0,1,0.7,4.953010267799531,3.3972375030393556,0.0686858187798213,11,0.1953672927855367,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2022-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.231600977476743,1.823418345842787,0.06375211180913137,10,0.7028206147193039,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2023-03-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.545934739859029,3.1566946394925512,0.14611368153500995,4,0.9541653105408116,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2023-06-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.819755326839259,1.8556723226356766,0.06865375835163495,8,0.7608175030180905,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2023-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.357948390913472,3.340419765582764,0.056830160518815634,6,0.48464163088742596,0,0
74,Obligor_0074,65,Group_065,BR,TMT,2023-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,3.947802810411062,2.96336105010855,0.16818710058891823,8,0.906728100323301,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2020-03-30,8,Watchlist,,,0,0,0.8,4.855473526456585,2.929343569381472,0.09306011751515869,2,0.6429939540028596,1,0
75,Obligor_0075,8,Group_008,CN,Utilities,2020-06-30,8,Watchlist,8.0,0.0,0,0,0.8,6.011008358361837,1.6810606828135564,0.2369700078238432,6,0.7689599194906297,1,0
75,Obligor_0075,8,Group_008,CN,Utilities,2020-09-30,8,Watchlist,8.0,0.0,0,0,0.8,4.476766752781134,1.826679393385481,0.08312671533099575,5,0.2559873430738995,1,0
75,Obligor_0075,8,Group_008,CN,Utilities,2020-12-30,7,Sub_IG,8.0,-1.0,1,0,0.7,4.537589744389708,3.401821412838972,0.09913206730391655,0,0.3606358857019895,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2021-03-30,6,Sub_IG,7.0,-1.0,1,0,0.6,5.609961332134591,2.6972737060673344,0.1499605850074734,1,0.682908766725094,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2021-06-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.6462342303643736,3.3490178081716557,0.14222825277132678,2,0.319710986292299,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2021-09-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.168213804587219,3.6529835297070834,0.1277907364489198,2,1.8434754876000612,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2021-12-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.643165643491945,2.9776441421954942,0.1266018483758593,3,0.5952392014289212,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2022-03-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.68270545005581,4.355101178371748,0.29414160358841274,1,0.6617521464898662,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2022-06-30,7,Sub_IG,6.0,1.0,0,1,0.7,4.696103435523332,2.7144495169852627,0.20703854287070017,3,0.925206956426362,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2022-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.513805906717174,2.68442451292833,0.1661761884573662,7,0.5344515115212832,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2022-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.9128569282165255,2.2682948245871666,0.06272899008921928,8,0.6153396990064484,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2023-03-30,7,Sub_IG,7.0,0.0,0,0,0.7,3.9677589906891235,3.939982025278317,0.12030446390677546,3,0.2954277968669323,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2023-06-30,7,Sub_IG,7.0,0.0,0,0,0.7,4.347910323597574,2.1927917599756688,0.15702721445268034,4,0.3494276703016484,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2023-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,3.025822853393235,4.15449019415357,0.16141095575901268,15,0.4414110963293981,0,0
75,Obligor_0075,8,Group_008,CN,Utilities,2023-12-30,6,Sub_IG,7.0,-1.0,1,0,0.6,5.01246192216068,3.363112711365411,0.19588036913563572,1,0.20546569131045947,0,0
76,Obligor_0076,16,Group_016,US,Retail,2020-03-30,7,Sub_IG,,,0,0,0.7,3.840803389256194,5.58209481364969,0.09194235838210033,5,1.3665148218423977,0,0
76,Obligor_0076,16,Group_016,US,Retail,2020-06-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.13999573816065,2.2395401264374915,0.1220732035969691,5,0.19927292226460758,0,0
76,Obligor_0076,16,Group_016,US,Retail,2020-09-30,7,Sub_IG,7.0,0.0,0,0,0.7,5.066421092006111,4.17519390449444,0.08624925571942724,7,0.20857652546077504,0,0
76,Obligor_0076,16,Group_016,US,Retail,2020-12-30,7,Sub_IG,7.0,0.0,0,0,0.7,6.0443694811514455,3.4102419795891503,0.19073734291672217,6,0.4453331082603655,0,0
76,Obligor_0076,16,Group_016,US,Retail,2021-03-30,6,Sub_IG,7.0,-1.0,1,0,0.6,4.654492903571848,2.686245787816741,0.16694135426681034,2,0.6074707357289758,0,0
76,Obligor_0076,16,Group_016,US,Retail,2021-06-30,6,Sub_IG,6.0,0.0,0,0,0.6,3.9507393629759235,3.723679656030524,0.10663287731506159,0,0.2658530858993103,0,0
76,Obligor_0076,16,Group_016,US,Retail,2021-09-30,6,Sub_IG,6.0,0.0,0,0,0.6,4.517536071997965,3.6749540154305347,0.1432438948199617,1,0.30888450910106796,0,0
